genre,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
Opera,Giacomo Puccini,Turandot / Act 2: Introduzione (Scene 2),4dCVUQMZ6QAd4DGnIXrMyR,16,0.767,0.351,60600,0.196,0.638,F#,0.854,-16.421,Major,0.0313,142.966,4-Mar,0.668
Opera,Giuseppe Verdi,"Rigoletto, Act 1: ""Questa o quella""",4h7YqxIrCLqP5sRc3V19kx,12,0.967,0.48,110000,0.29,0.00129,G#,0.0741,-18.304,Major,0.103,107.868,4-Mar,0.4
Opera,Giuseppe Verdi,"""Già i Sacerdoti adunansi""",4uwMOlHVTSyNzYxWT3D2Ow,15,0.968,0.275,431337,0.219,9.84E-05,C#,0.0892,-14.731,Major,0.0484,166.903,4-Mar,0.142
Opera,Bryn Terfel,Trees,54LnVej9MHE9xObmrPW3No,17,0.937,0.179,146253,0.131,0.0228,F,0.0898,-19.249,Major,0.0395,83.421,4-Apr,0.0488
Opera,Jules Massenet,"Manon / Act 2: Adieu, notre petite table",5GDjeXlSFntemYzQeMlCJu,11,0.988,0.271,270453,0.0592,0.284,G,0.101,-25.213,Minor,0.0541,99.134,4-Mar,0.0357
Opera,Giuseppe Verdi,"Rigoletto, Act IV: Chi è mai?",5xQV2C0oQD8cHjqrhFSeFm,15,0.971,0.287,107800,0.072,0.000167,A,0.542,-23.666,Minor,0.0692,168.865,4-Apr,0.0754
Opera,Giacomo Puccini,"La Bohème / Act 3: ""Ohè, là, le guardie!"" - ""Aprite!"" - Live",731WLCC5Ym0jzthbO6Vhm7,8,0.953,0.3,213987,0.0124,0.000129,D,0.0774,-36.161,Major,0.0501,121.882,4-Apr,0.0952
Opera,Giuseppe Verdi,"""Presago il core della tua condonna""",7iGw4bzJWYC0AKy2elXjs7,15,0.974,0.239,243758,0.104,0.000203,G#,0.234,-20.195,Major,0.0556,175.737,4-Mar,0.108
Opera,Giacomo Puccini,"Madama Butterfly, Act II: Ora a noi (Sharpless, Butterfly)",7pCzWMLKmGeusaBs7avtuq,17,0.963,0.312,373600,0.0746,0.000523,A#,0.259,-20.051,Major,0.0445,137.028,4-Apr,0.0486
Opera,Giacomo Puccini,"Puccini: Turandot (Introduction - Signore, ascolta - Non piangere, Liu - In questa reggia - Nessun dorma)",0uKHrEIZh4IdcwulhYWSDm,16,0.894,0.134,584840,0.0309,0.87,F#,0.081,-22.488,Major,0.038,83.12,4-Apr,0.0385
Opera,Giuseppe Verdi,Confutatis,1gkq5aQiJRFGYrwnVTTs72,15,0.97,0.257,320120,0.149,0.211,B,0.148,-17.975,Major,0.0518,82.04,4-Apr,0.105
Opera,Richard Wagner,"Lohengrin, WWV 75: Mein lieber Schwan!",2WSJaKbu2e3wfM4FuJh2fz,17,0.971,0.198,510845,0.151,0.018,D,0.0639,-18.128,Major,0.0441,78.777,4-Mar,0.0382
Opera,Richard Wagner,"Tristan and Isolde, Act 3: ""Mild und leise wie er lächelt"" (Isoldes Liebestod)",2gorZAJlautxx8CZuKDtyd,17,0.941,0.0832,419467,0.145,0.0216,E,0.273,-20.218,Major,0.0388,81.588,4-Mar,0.0329
Opera,Charles Gounod,"Roméo et Juliette / Act 1: ""Ah, je veux vivre dans ce reve""",2iMILHEkCjHaXCcB2WZyCk,8,0.973,0.334,225000,0.0869,0.0252,F,0.19,-23.512,Major,0.0694,101.993,4-Mar,0.115
Opera,Giuseppe Verdi,"Canzone del salice (From ""Otello"")",2nCryIlrVuoY9MdBDPRmts,17,0.99,0.182,616920,0.0455,0.00283,F#,0.0888,-18.733,Minor,0.0498,76.913,4-Mar,0.0386
Opera,Georges Bizet,"Bizet: Carmen: Je suis Escamillo, torero de Grenade - Act Three",2uO1v0uOgQUHJ6xVjPF54j,14,0.993,0.258,319080,0.307,0.0222,F,0.466,-17.29,Major,0.0677,72.558,4-Apr,0.334
Opera,Jules Massenet,"Manon, Acte II: ""Enfin, Manon, nous voilà seuls ensemble!... En fermant les yeux, je vois là-bas""",2yBS0ODSSyxBkff7nxJOav,19,0.985,0.253,296373,0.0619,0.0726,D,0.191,-21.072,Major,0.0498,113.665,4-Apr,0.0557
Opera,Amilcare Ponchielli,"La Gioconda, Atto II: Cielo e mar",3GxtjMdWixNpxOWVopqBq1,20,0.986,0.161,302293,0.147,0.0524,D#,0.674,-19.995,Major,0.0448,172.101,4-Apr,0.0773
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Garstig glatter glitschiger Glimmer!",3OdB2QpF4gROWPiMlYREmW,17,0.944,0.395,503747,0.059,3.45E-06,G#,0.0888,-28.461,Major,0.0679,87.286,4-Apr,0.181
Opera,Giuseppe Verdi,La Traviata: Libiamo ne'lieti calici,3hXBu9ImYMBV0jixkcnXXK,21,0.954,0.329,182490,0.23,0.000105,A#,0.16,-16.865,Major,0.0791,82.548,4-Apr,0.365
Opera,Luciano Pavarotti,Ave Maria,3qYTLkXpSvefNfb7msQS56,11,0.98,0.133,294427,0.196,0.593,C#,0.108,-17.836,Major,0.0394,85.173,4-Mar,0.061
Opera,Richard Wagner,"Das Rheingold, WWV 86A, Scene 1: Haltet den Räuber!",3uqWy9F8MvIKLcff60aF4P,15,0.867,0.0626,201280,0.00563,0.0857,F,0.2,-29.214,Minor,0.0382,71.174,4-Mar,0.0922
Opera,Georges Bizet,"Carmen, Act I: No.7 bis Récit : Reste-là maintenant (Don José/Micaëla)",4IoGPFhZkg1B1l3buTb2Ft,16,0.973,0.334,101533,0.0276,0.000518,E,0.665,-23.584,Major,0.0441,68.172,4-Apr,0.0818
Opera,Richard Wagner,"Die Meistersinger von Nürnberg, WWV. 96: Overture",4a4FJqoEeBFoU2w043ZmgW,13,0.944,0.212,593027,0.283,0.938,C,0.142,-13.552,Major,0.0329,97.723,4-Apr,0.201
Opera,Giuseppe Verdi,"""L'aborrita rivale a me sfuggia""",4kyf5mwrcgKs5KBhjcbY36,15,0.955,0.265,186515,0.0721,0.000241,G,0.106,-21.946,Minor,0.058,85.608,4-Jan,0.0539
Opera,Giuseppe Verdi,"Rigoletto, Act I: Gualtier Maldè... Nome di lui sì amato",52mFgksjgtlgtLPmbJcDXU,14,0.956,0.3,493978,0.0326,3.69E-05,E,0.0912,-25.209,Major,0.0499,81.852,4-Mar,0.0392
Opera,Giacomo Puccini,"Madama Butterfly, Act 3: ""Tu, tu piccolo Iddio"" (Death of Butterfly)",56ib56RqjvOzagQ6nyzuy0,16,0.965,0.297,132000,0.3,0.000797,B,0.108,-14.028,Minor,0.0656,81.776,4-Apr,0.103
Opera,Giacomo Puccini,Madama Butterfly / Act 1: Dovunque al mondo,5KZFEwukN9BW1oB0wGkJX0,16,0.973,0.27,178747,0.191,0.0047,F#,0.417,-17.116,Major,0.0476,125.698,4-Mar,0.141
Opera,Richard Wagner,"Lohengrin, WWV 75: In fernem Land, unnahbar euren Schritten",5LExMNNzPnDPVzPR8hsgLU,18,0.988,0.184,386190,0.146,0.044,A,0.0965,-18.793,Major,0.0424,71.923,4-Mar,0.0664
Opera,Vincenzo Bellini,"Norma / Act 1: ""Casta Diva""",6KBe0BxWHZnvXgKFSN0ogI,16,0.981,0.184,391760,0.0581,0.0466,G,0.163,-23.73,Major,0.0473,171.338,4-Mar,0.0542
Opera,Georges Bizet,"Carmen, WD 31 / Act 2: Entr'acte",6agGUvA25IuFUtwZ1Fh8cJ,11,0.938,0.175,179440,0.0316,0.97,D#,0.0934,-29.407,Major,0.0412,118.901,4-Apr,0.0805
Opera,Georges Bizet,"Carmen, WD 31, Act I: Carmen, sur tes pas, nous nous pressons tous! (Live)",6fSr19shBZHkDVRrwWZkbh,18,0.955,0.215,121053,0.0639,0.463,A,0.148,-29.62,Minor,0.0386,73.94,4-Apr,0.15
Opera,Giacomo Puccini,"La Bohème / Act 1: ""Legna!"" - Live",6q8bGK33tQHsP4TmbTIczE,8,0.961,0.483,209507,0.275,0.00561,A#,0.691,-18.292,Major,0.183,131.185,4-Apr,0.407
Opera,Giuseppe Verdi,La forza del destino: La Vergine degli angeli,7keItyka26GrqrY9qZS20H,14,0.974,0.15,205933,0.0422,0.199,G,0.0981,-28.485,Major,0.0432,140.716,4-Apr,0.0471
Opera,Giuseppe Verdi,"La traviata, Act I: Cabaletta: Sempre libera",7tL6gJXrIgiHVKYB78xSeA,17,0.953,0.284,209707,0.0939,0.00485,G#,0.188,-19.942,Major,0.0549,85.013,4-Apr,0.193
Opera,Giacomo Puccini,"Puccini: La Bohème, Act 1: ""Che gelida manina"" (Rodolfo)",04IRw6lljxV4CSVBkrNzTb,16,0.982,0.162,302867,0.191,0.00281,G#,0.0865,-14.276,Major,0.0455,79.698,4-Jan,0.083
Opera,Giacomo Puccini,"La Bohème / Act 1: ""Ehi! Rodolfo!"" - Live",0EqWxymjm1fDQCcDxqbhBp,8,0.972,0.51,43893,0.0786,0,D,0.173,-27.245,Major,0.278,105.161,4-Mar,0.545
Opera,Richard Wagner,"Wagner: Das Rheingold, WWV 86A, Act 1 Scene 4: Einzug der Götter in Walhall (Sehr mässig - Mässig bewegt)",0FpRyg1fiL4J3UAe8q18bn,14,0.941,0.141,288000,0.0664,0.918,C#,0.162,-18.329,Major,0.0307,88.771,4-Apr,0.0398
Opera,Giacomo Puccini,Che ora sia? (Rodolfo/Marcello/Schaunard/Colline) - 1997 Remastered Version,1z1MolZQnjF62ZVASclDvz,16,0.977,0.515,247067,0.214,0.0246,A,0.561,-16.149,Major,0.072,112.956,4-Apr,0.528
Opera,Dietrich Fischer-Dieskau,"St. Matthew Passion, BWV 244: No. 45, Recitative, 'Petrus aber sass draussen im Palast' and Chorus, 'Wahrlich, du bist auch einer von denen'",22JjbDVKtmsOW0Oz3pxzY5,18,0.932,0.472,68560,0.0761,0,C,0.698,-26.908,Major,0.195,112.895,4-Mar,0.143
Opera,Giacomo Puccini,La Bohème / Act 2: Chi guardi? - Live,306z6agEZWzjI9xUqH5UzK,8,0.958,0.385,181387,0.182,0.00131,D,0.768,-18.746,Major,0.0721,132.808,4-Apr,0.255
Opera,Amilcare Ponchielli,"La Gioconda, Act IV: Suicido!",3SILo5n5SssNHVviz9hGb3,19,0.979,0.206,274827,0.142,0.000104,D,0.0913,-15.256,Major,0.0413,89.202,4-Apr,0.0555
Opera,Giuseppe Verdi,"Otello: Act I, Scene IX, ""Gia nella notte densa"" (Otello, Desdemona)",3wBtu0bais34HcBLBM5ZLn,19,0.947,0.164,564173,0.0198,8.68E-05,C#,0.0805,-32.065,Major,0.0481,70.5,4-Mar,0.0374
Opera,Richard Wagner,"Wagner: Lohengrin, WWV 75, Act 3: Prelude (Sehr lebhaft)",4DyBwhxxsyvLJyKlnwAqbq,19,0.942,0.304,173533,0.292,0.935,G,0.421,-14.04,Major,0.0338,84.815,4-Apr,0.236
Opera,Franz Lehár,Die lustige Witwe / Act 2: Vilja-Lied,4IqVgVmaoMXV58DoHySBAL,13,0.985,0.247,357627,0.104,0.0133,G,0.242,-22.636,Major,0.0545,96.788,4-May,0.06
Opera,Amilcare Ponchielli,"Ponchielli : La Gioconda : Act 2 ""Cielo e mar"" [Enzo]",4TWELqS6N3a8rXKUGih1yA,13,0.98,0.148,360973,0.159,0.016,D#,0.0847,-21.834,Major,0.0426,84.548,4-Mar,0.0546
Opera,Georges Bizet,"Carmen, Act I: No.11 Finale : Voici l'order; partez (Zuniga/Carmen)",4mObLrNm9Fg0pnfs9TdCwR,16,0.959,0.403,126000,0.107,2.14E-05,C#,0.0667,-20.337,Major,0.0609,92.496,4-Apr,0.299
Opera,Georges Bizet,"Carmen: ""La fleur que tu m'avais jetée"" (Flower Song)",5lIgfha3PBfbmzzClwcZv0,17,0.975,0.178,235440,0.259,0.166,C#,0.324,-16.104,Major,0.0497,81.728,4-Mar,0.0437
Opera,Vincenzo Bellini,"Bellini: I puritani, Act 2: ""Vien, diletto"" (Elvira)",5ynpmK2IOfU14IO7eHVQkO,17,0.974,0.28,299627,0.137,0.178,G#,0.0957,-19.243,Major,0.0598,169.575,4-Mar,0.147
Opera,Luciano Pavarotti,Rigoletto - Questa O Quella,60kIKSyHDwx67GtiOW5UfR,17,0.992,0.552,130533,0.16,0.0201,G#,0.126,-14.143,Major,0.0547,110.796,4-Apr,0.564
Opera,Luciano Pavarotti,Panis Angelicus - Live,6KQouytZIBsTZ8yfUuXu4N,18,0.958,0.199,232427,0.174,0.000249,A,0.442,-18.91,Major,0.0415,57.79,4-Apr,0.166
Opera,Richard Wagner,Wagner : Die Walküre : Act 3 The Ride of the Valkyries,6RJp6yYKoVPbYqtU6qDEEN,12,0.916,0.401,259000,0.475,0.936,G,0.379,-11.563,Major,0.041,116.636,4-Mar,0.155
Opera,Giacomo Puccini,In un coupé?....Con pariglia e livree (Marcello/Rodolfo) - 1997 Remastered Version,7BOIyhAeRIukTUoJD0AhJD,17,0.979,0.576,76800,0.175,0.00157,G,0.345,-16.432,Minor,0.0775,108.781,4-Apr,0.652
Opera,Richard Wagner,Siegfried: Waldweben,0FQBwa8N0YiXYmHWindv6I,16,0.947,0.0809,545440,0.0598,0.767,E,0.113,-21.238,Major,0.0451,65.037,4-Mar,0.0376
Opera,Richard Wagner,"Siegfried, WWV 86C, Act II (Highlights): Siegfrieds Hornruf - Haha! Da hätte mein Lied",15jATeEJL6e9NUX3emxq4S,18,0.92,0.325,326613,0.202,0.00309,F,0.142,-20.303,Major,0.0519,112.148,4-Apr,0.073
Opera,Richard Wagner,"Das Rheingold / Zweite Szene: ""Zu mir, Freia!""",1kSdiGzOXK9YrUXCyMzx4x,8,0.894,0.375,100400,0.251,0.00177,A,0.826,-17.209,Major,0.0575,103.067,4-Apr,0.293
Opera,Jules Massenet,Thaïs: Meditation (Andante religioso),1qNEQeJ809bEYKfTN1PRc3,11,0.889,0.221,326680,0.255,0.906,D,0.0996,-13.82,Major,0.0383,98.738,4-Mar,0.039
Opera,Jacques Offenbach,"Barcarolle (From ""Gaite Parisienne"")",28zM0Bny9gYBdGgKT1GwMM,8,0.892,0.135,205573,0.143,0.5,D,0.12,-23.368,Major,0.0363,145.229,4-Mar,0.0963
Dance,Selena Gomez,Back To You,514rhnksEwHUh6LxXsQ4Y9,76,0.0984,0.6,210240,0.683,1.26E-06,F#,0.11,-6.271,Major,0.0493,102.036,4-Apr,0.494
Dance,Soulja Boy,Crank That (Soulja Boy),66TRwr5uJwPt15mfFkzhbi,77,0.511,0.732,221933,0.724,0,C,0.0491,-2.104,Major,0.101,140.13,4-Apr,0.808
Dance,Lady Gaga,Heal Me,5eRo6g2COIM4OE3UEHMA4g,73,0.0481,0.606,196800,0.544,0,A,0.0916,-8.36,Minor,0.0593,86.013,4-Apr,0.456
Dance,Taylor Swift,Don’t Blame Me,1R0a2iXumgCiFb7HEZ7gUE,71,0.106,0.615,236413,0.534,1.76E-05,A,0.0607,-6.719,Minor,0.0386,135.917,4-Apr,0.193
Dance,Chelsea Cutler,Your Shirt,5vtyFzfLkCSJvXEZFjQAa1,70,0.185,0.426,232759,0.476,0,D,0.327,-6.64,Major,0.0741,179.793,4-Apr,0.169
Dance,Empire of the Sun,Walking On A Dream,5r5cp9IpziiIsR6b93vcnQ,70,0.257,0.871,198440,0.701,7.52E-06,F,0.0589,-5.594,Minor,0.0458,126.975,4-Apr,0.716
Dance,Lana Del Rey,Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix / Radio Edit,6PUIzlqotEmPuBfjbwYWOB,74,0.0153,0.564,214912,0.811,8.72E-06,C#,0.125,-5.734,Minor,0.0513,126.007,4-Apr,0.114
Dance,Hailee Steinfeld,You're Such A,3QTDzwSkRW04FVPo6COm0H,70,0.00798,0.62,216333,0.696,1.00E-06,B,0.113,-6.323,Major,0.0997,176.033,4-Apr,0.705
Dance,ZAYN,Entertainer,6kjKRa91zikS6ZOL2Rt1QF,76,0.475,0.696,202600,0.568,2.44E-05,F,0.0922,-8.017,Major,0.0369,153.93,4-Apr,0.504
Dance,Akon,Right Now (Na Na Na),1ARJhjuI6TNYZCxYygFQ4F,67,0.283,0.816,240747,0.851,0,G#,0.543,-4.166,Minor,0.19,137.968,4-Apr,0.568
Dance,Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),6kex4EBAj0WHXDKZMEJaaF,80,0.075,0.696,216409,0.817,0,C#,0.187,-3.862,Major,0.109,98.064,4-Apr,0.782
Dance,Beyoncé,Irreplaceable,6RX5iL93VZ5fKmyvNXvF1r,75,0.0293,0.447,227853,0.694,5.46E-06,G,0.167,-4.637,Minor,0.382,175.868,4-Apr,0.509
Dance,Mariah Carey,Always Be My Baby,2aBxt229cbLDOvtL7Xbb9x,71,0.457,0.649,258133,0.531,0,E,0.249,-8.335,Major,0.0363,78.946,4-Apr,0.488
Dance,Justin Bieber,What Do You Mean?,4B0JvthVoAAuygILe3n4Bs,78,0.61,0.837,205680,0.571,0.000898,F,0.0849,-8.273,Minor,0.0922,125.034,4-Apr,0.801
Dance,Selena Gomez,Fetish (feat. Gucci Mane),4lnAN2S1fcI0SjxEbksZVr,74,0.0198,0.707,186113,0.611,3.59E-06,D,0.0651,-4.474,Major,0.0639,123.006,4-Apr,0.285
Dance,Pitbull,Timber,3cHyrEgdyYRjgJKSOiOtcS,75,0.0295,0.581,204160,0.963,0,B,0.139,-4.087,Major,0.0981,129.992,4-Apr,0.788
Dance,Ariana Grande,Best Mistake,70yhaHLp9STtzI2Kzba6Tr,72,0.546,0.654,233733,0.578,0,F#,0.112,-6.897,Major,0.449,143.867,4-Apr,0.233
Dance,Wisin,Escápate Conmigo (feat. Ozuna),1KSqYYJFyfTecXFk9M0prc,79,0.0256,0.744,232787,0.859,6.27E-05,B,0.0881,-3.166,Major,0.0795,91.977,4-Apr,0.787
Dance,James TW,You & Me,5g45gvxgaYVuhkDACPnvfh,79,0.196,0.714,231653,0.683,7.73E-06,B,0.102,-6.333,Major,0.0443,127.021,4-Apr,0.824
Dance,DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),45XhKYRRkyeqoW3teSOkCM,70,0.0287,0.613,204664,0.681,0,G#,0.126,-3.089,Major,0.0778,97.621,4-Apr,0.619
Dance,Leona Lewis,Bleeding Love,7wZUrN8oemZfsEd1CGkbXE,80,0.188,0.638,262467,0.656,0,F,0.146,-5.886,Major,0.0357,104.036,4-Apr,0.225
Dance,Gryffin,Feel Good (feat. Daya),0Ev562zA4pmUsBqjxsxxdx,71,0.22,0.625,248156,0.707,0,D,0.213,-4.761,Major,0.0337,138.064,4-Apr,0.479
Dance,Trey Songz,Chi Chi (feat. Chris Brown),0UvBmQOhu4DVXJtdzGc5eV,76,0.548,0.744,139567,0.549,0,A,0.137,-6.041,Minor,0.0387,110.004,4-Apr,0.277
Dance,Bruno Mars,It Will Rain,4rMNgxEwGWoPHIUcvB5BrB,69,0.359,0.574,257848,0.824,0,D,0.0816,-6.885,Major,0.0463,149.981,4-Apr,0.434
Dance,Avicii,Hey Brother,4RXpgGM7A4Hg7cFBoH5KyF,78,0.0279,0.537,255093,0.777,6.12E-05,G,0.0838,-4.829,Minor,0.0473,124.943,4-Apr,0.427
Dance,Lady Gaga,Born This Way,6r2BECwMgEoRb5yLfp0Hca,66,0.00327,0.587,260253,0.828,0,B,0.331,-5.108,Major,0.161,123.907,4-Apr,0.494
Dance,Trey Songz,Slow Motion,4NYwy0R3NdvORX2B6OZXBT,73,0.679,0.733,197854,0.408,3.92E-05,G,0.11,-7.834,Minor,0.0388,94.947,4-Apr,0.291
Dance,Bruno Mars,The Lazy Song,1ExfPZEiahqhLyajhybFeS,70,0.332,0.738,190213,0.804,0,B,0.279,-3.851,Major,0.0621,174.943,4-Apr,0.949
Dance,Charli XCX,1999,05mAIVLkIWc2d1UBYZBCp8,83,0.0227,0.739,189000,0.742,1.39E-06,G,0.229,-4.586,Major,0.0329,124.016,4-Apr,0.659
Dance,Troye Sivan,My My My!,4NiehSBQthimPzRsVeOgCT,75,0.00407,0.701,204727,0.458,0.000151,C#,0.045,-7.749,Major,0.0836,102.967,4-Apr,0.482
Dance,T.I.,Whatever You Like,1IAzD1muglOxOcPbUHs70R,75,0.0161,0.68,249533,0.687,0,A,0.261,-6.162,Minor,0.0709,150.053,4-Apr,0.467
Dance,Kacey Musgraves,Love Is A Wild Thing,5F5lmpwXkxAJtvZqEguTRo,68,0.266,0.623,256147,0.631,7.20E-06,A#,0.0931,-7.52,Major,0.0352,121.973,4-Apr,0.273
Dance,Beyoncé,Drunk in Love,6jG2YzhxptolDzLHTGLt7S,74,0.00969,0.589,323480,0.621,0.00104,F,0.181,-6.902,Minor,0.0468,140.03,4-Apr,0.401
Dance,Daya,Hide Away,0uyZ5ckiIUbFZd3P6RWmrj,66,0.225,0.885,192376,0.801,1.65E-06,B,0.0733,-4.716,Minor,0.0882,95.011,4-Apr,0.466
Dance,Rick Springfield,Jessie's Girl,5RsUlxLto4NZbhJpqJbHfN,70,0.164,0.727,194120,0.832,0,D,0.105,-5.851,Major,0.05,131.703,4-Apr,0.822
Dance,Daya,"Sit Still, Look Pretty",0EGuSSpuu9wmHCtvb4PdLO,70,0.141,0.657,202221,0.739,0,D,0.178,-4.081,Major,0.274,181.994,4-Apr,0.543
Dance,Pharrell Williams,Happy,6NPVjNh8Jhru9xOmyQigds,75,0.286,0.652,233305,0.757,0,C#,0.0886,-6.819,Major,0.153,159.911,4-Apr,0.962
Dance,Taylor Swift,Gorgeous,1ZY1PqizIl78geGM4xWlEA,72,0.0713,0.8,209680,0.535,9.48E-06,G,0.213,-6.684,Major,0.135,92.027,4-Apr,0.451
Dance,Camila Cabello,All These Years,4XLu3tTSZiPFVC9mmuR6Zp,75,0.609,0.732,164373,0.436,0,C#,0.108,-7.409,Minor,0.117,94.852,4-Apr,0.475
Dance,Kehlani,Morning Glory,0kas95RruYRVqrOb07rgkh,70,0.0132,0.557,179435,0.807,0,C,0.116,-5.624,Minor,0.14,171.931,4-Apr,0.675
Dance,Niall Horan,Too Much To Ask,39jXnbACjiaiTwwhsr5sY5,78,0.381,0.509,223044,0.538,0,C,0.13,-6.456,Major,0.0397,153.711,4-Apr,0.178
Dance,Cheat Codes,Feels Great (feat. Fetty Wap & CVBZ),5uu28fUesZMl89lf9CLrgN,70,0.0454,0.522,193569,0.833,0,C,0.127,-3.715,Major,0.0575,180.009,4-Apr,0.296
Dance,One Direction,Night Changes,5O2P9iiztwhomNh8xkR9lJ,75,0.859,0.672,226600,0.52,0,G#,0.115,-7.747,Major,0.0353,120.001,4-Apr,0.37
Dance,Franz Ferdinand,Take Me Out,6ooluO7DiEhI1zmK94nRCM,75,0.000423,0.278,237027,0.676,0.000899,A,0.136,-8.821,Major,0.0371,104.545,4-Apr,0.494
Dance,Luis Fonsi,Échame La Culpa,2hl6q70unbviGo3g1R7uFx,78,0.0328,0.726,173720,0.889,0,C,0.0925,-3.655,Major,0.0429,96.024,4-Apr,0.649
Dance,P!nk,So What,6qYGUxPjQt5PJtWdiNppZx,67,0.000304,0.535,215160,0.886,2.26E-06,B,0.257,-3.106,Major,0.045,126.012,4-Apr,0.445
Dance,Britney Spears,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,77,0.3,0.751,211160,0.834,1.77E-05,C#,0.355,-5.444,Minor,0.0437,95.053,4-Apr,0.894
Dance,P!nk,A Million Dreams,0oagwWkGlBoACUuKvTmqZV,77,0.272,0.312,273640,0.499,0,G,0.0901,-6.282,Major,0.0397,148.173,4-Apr,0.191
Dance,Avicii,The Nights,0ct6r3EGTcMLPtrXHDvVjc,79,0.0166,0.527,176658,0.835,0,F#,0.249,-5.298,Major,0.0433,125.983,4-Apr,0.654
Dance,Wham!,Wake Me up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,79,0.272,0.62,231333,0.574,0,C,0.0607,-11.893,Major,0.0421,81.548,4-Apr,0.9
Dance,5 Seconds of Summer,She Looks So Perfect,1gugDOSMREb34Xo0c1PlxM,68,0.000668,0.493,202496,0.956,0,C#,0.416,-4.221,Minor,0.138,160.006,4-Apr,0.47
Dance,Nicki Minaj,Bed (feat. Ariana Grande),3L4GsGLgxpHieVQH86H8bv,77,0.0348,0.757,189533,0.73,6.17E-05,G,0.136,-6.304,Major,0.187,90.013,4-Apr,0.451
Dance,Backstreet Boys,No Place,2rZfKyWzXoxQe2DBlvZ2sP,73,0.147,0.716,179747,0.533,0,D#,0.0913,-5.439,Major,0.0283,91.995,4-Apr,0.502
Dance,Rihanna,Pon de Replay,4TsmezEQVSZNNPv5RJ65Ov,76,0.000155,0.779,246960,0.64,0.00077,G,0.101,-8.415,Major,0.159,99.019,4-Apr,0.498
Dance,Charlotte Lawrence,Stole Your Car,1MTanOR2Kts7au3HtM0nez,75,0.0729,0.659,215786,0.712,3.04E-05,G,0.367,-5.61,Minor,0.0782,101.034,4-Apr,0.202
Dance,David Guetta,Flames,33IOhptvC2Qoy2UhjiHXLV,83,0.0723,0.609,195000,0.726,8.45E-06,F,0.0895,-4.346,Minor,0.0414,93.958,4-Apr,0.362
Dance,Lauv,Getting Over You,4G4gtvlaFaI6v6wWD8UvqL,73,0.273,0.604,255886,0.507,2.27E-06,C,0.0943,-7.928,Major,0.0382,91.984,4-Apr,0.114
Dance,Why Don't We,Trust Fund Baby,54j7EaJPDmSZYcNYvLSJ78,73,0.0629,0.624,184460,0.785,0,G#,0.135,-3.337,Major,0.0498,163.929,4-Apr,0.593
Dance,Avicii,Waiting For Love,2P4OICZRVAQcYAV2JReRfj,80,0.31,0.579,230613,0.736,0,F#,0.198,-3.863,Minor,0.0527,127.999,4-Apr,0.613
Dance,Avril Lavigne,Head Above Water,7gY3cyGcB2wnk2xDXiA0pe,75,0.0112,0.578,220850,0.694,0,F,0.102,-5.351,Major,0.0706,129.921,4-Apr,0.268
Dance,Dua Lipa,Want To,5fK0Q3j2iUcQtiRDXlPW0K,77,0.0788,0.572,211818,0.691,0.000132,G#,0.0619,-4.783,Minor,0.123,92.082,4-Apr,0.318
Dance,Olivia O'Brien,RIP (feat. G-Eazy & Drew Love),3qjf2YP8G2RNFanYZDcZUk,72,0.422,0.728,200773,0.646,0,F,0.0899,-4.387,Minor,0.0463,103.983,4-Apr,0.46
Dance,B.o.B,HeadBand (feat. 2 Chainz),2LvRR121MWFmmEGkuV2vQP,71,0.132,0.919,220240,0.506,0,C#,0.0771,-7.14,Major,0.304,97.465,4-Apr,0.273
Dance,Calvin Harris,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",5bcTCxgc7xVfSaMV3RuVke,78,0.0642,0.893,223413,0.745,0,B,0.0943,-3.105,Minor,0.0571,101.018,4-Apr,0.872
Dance,Beyoncé,11-Jul,02M6vucOvmRfMxTXDUwRXu,74,0.0128,0.747,213507,0.705,0,A,0.126,-5.137,Minor,0.126,136.024,4-Apr,0.56
Dance,King Princess,Pussy Is God,6VCeywT4JeawuZOUkQ1okx,71,0.049,0.739,205533,0.621,0.00369,B,0.0718,-6.929,Minor,0.238,85.969,4-Apr,0.462
Dance,David Guetta,Don't Leave Me Alone (feat. Anne-Marie),2lYTJK94hb0fd1LQtb6Dhk,79,0.118,0.659,183750,0.738,0,E,0.115,-5.072,Minor,0.0477,127.95,4-Apr,0.481
Dance,Nicki Minaj,Only,4MRT0dDbhqFKl67WzhUbSw,70,0.405,0.573,312027,0.495,0,G#,0.0969,-7.245,Minor,0.592,179.196,4-Mar,0.255
Dance,Natasha Bedingfield,Unwritten,1D1nixOVWOxvNfWi0UD7VX,77,0.00577,0.706,259333,0.801,0,F,0.0822,-6.333,Major,0.0399,100.013,4-Apr,0.63
